dpt,slug,name,clean_name,real_name,postal_code,insee_code,long_deg,lat_deg
57,waltembourg,WALTEMBOURG,waltembourg,Waltembourg,57370,57743,7.2,48.75
57,kedange-sur-canner,KEDANGE-SUR-CANNER,kedange sur canner,Kédange-sur-Canner,57920,57358,6.33333,49.3167
57,voimhaut,VOIMHAUT,voimhaut,Voimhaut,57580,57728,6.41667,49.0167
57,breidenbach,BREIDENBACH,breidenbach,Breidenbach,57720,57108,7.41667,49.1333
57,niedervisse,NIEDERVISSE,niedervisse,Niedervisse,57220,57507,6.56667,49.1667
57,nilvange,NILVANGE,nilvange,Nilvange,57240,57508,6.05,49.35
57,insming,INSMING,insming,Insming,57670,57346,6.86667,48.95
57,silly-en-saulnois,SILLY-EN-SAULNOIS,silly en saulnois,Silly-en-Saulnois,57420,57653,6.28333,48.9833
57,roppeviller,ROPPEVILLER,roppeviller,Roppeviller,57230,57594,7.5,49.1
57,virming,VIRMING,virming,Virming,57340,57723,6.73333,48.9333
57,retonfey,RETONFEY,retonfey,Retonfey,57117,57575,6.3,49.1333
57,ham-sous-varsberg,HAM-SOUS-VARSBERG,ham sous varsberg,Ham-sous-Varsberg,57880,57288,6.63333,49.1833
57,bining,BINING,bining,Bining,57410,57083,7.25,49.0333
57,colligny,COLLIGNY,colligny,Colligny,57530,57148,6.33333,49.1
57,saint-epvre,SAINT-EPVRE,saint epvre,Saint-Epvre,57580,57609,6.45,48.9667
57,plappeville,PLAPPEVILLE,plappeville,Plappeville,57050,57545,6.11667,49.1333
57,servigny-les-raville,SERVIGNY-LES-RAVILLE,servigny les raville,Servigny-lès-Raville,57530,57648,6.45,49.0833
57,lemberg,LEMBERG,lemberg,Lemberg,57620,57390,7.38333,49
57,ancerville-57,ANCERVILLE,ancerville,Ancerville,57580,57020,6.38333,49.0333
57,bezange-la-petite,BEZANGE-LA-PETITE,bezange la petite,Bezange-la-Petite,57630,57077,6.61667,48.7333
57,hettange-grande,HETTANGE-GRANDE,hettange grande,Hettange-Grande,57330,57323,6.15,49.4
57,turquestein-blancrupt,TURQUESTEIN-BLANCRUPT,turquestein blancrupt,Turquestein-Blancrupt,57560,57682,7.0964,48.5695
57,hellering-les-fenetrange,HELLERING-LES-FENETRANGE,hellering les fenetrange,Hellering-lès-Fénétrange,57930,57310,7.06667,48.8167
57,sarreguemines,SARREGUEMINES,sarreguemines,Sarreguemines,57200,57631,7.05,49.1
57,kerling-les-sierck,KERLING-LES-SIERCK,kerling les sierck,Kerling-lès-Sierck,57480,57361,6.35,49.4
57,hampont,HAMPONT,hampont,Hampont,57170,57290,6.58333,48.8333
57,dannelbourg,DANNELBOURG,dannelbourg,Dannelbourg,57820,57169,7.23333,48.7333
57,verneville,VERNEVILLE,verneville,Vernéville,57130,57707,6,49.15
57,fraquelfing,FRAQUELFING,fraquelfing,Fraquelfing,57790,57233,6.98333,48.6333
57,vilsberg,VILSBERG,vilsberg,Vilsberg,57370,57721,7.25,48.7833
57,lafrimbolle,LAFRIMBOLLE,lafrimbolle,Lafrimbolle,57560,57374,7.01667,48.6
57,aboncourt-57,ABONCOURT,aboncourt,Aboncourt,57920,57001,6.35,49.2667
57,breistroff-la-grande,BREISTROFF-LA-GRANDE,breistroff la grande,Breistroff-la-Grande,57570,57109,6.21667,49.45
57,viviers-57,VIVIERS,viviers,Viviers,57590,57727,6.43333,48.8833
57,hertzing,HERTZING,hertzing,Hertzing,57830,57320,6.95,48.6833
57,velving,VELVING,velving,Velving,57220,57705,6.53333,49.2333
57,bertrange,BERTRANGE,bertrange,Bertrange,57310,57067,6.18333,49.3
57,chambrey,CHAMBREY,chambrey,Chambrey,57170,57126,6.46667,48.7833
57,landroff,LANDROFF,landroff,Landroff,57340,57379,6.61667,48.9667
57,fresnes-en-saulnois,FRESNES-EN-SAULNOIS,fresnes en saulnois,Fresnes-en-Saulnois,57170,57238,6.43333,48.8333
57,mainvillers,MAINVILLERS,mainvillers,Mainvillers,57380,57430,6.53333,49.0167
57,neufgrange,NEUFGRANGE,neufgrange,Neufgrange,57910,57499,7.06667,49.0667
57,goetzenbruck,GOETZENBRUCK,goetzenbruck,Goetzenbruck,57620,57250,7.38333,48.9833
57,sarralbe,SARRALBE,sarralbe,Sarralbe,57430,57628,7.01667,49
57,richemont-57,RICHEMONT,richemont,Richemont,57270,57582,6.16667,49.2833
57,elvange,ELVANGE,elvange,Elvange,57690,57190,6.55,49.0667
57,haboudange,HABOUDANGE,haboudange,Haboudange,57340,57281,6.61667,48.8833
57,hesse,HESSE,hesse,Hesse,57400,57321,7.05,48.7
57,leyviller,LEYVILLER,leyviller,Leyviller,57660,57398,6.83333,49.0333
57,dabo,DABO,dabo,Dabo,57850,57163,7.23333,48.65
57,gandrange,GANDRANGE,gandrange,Gandrange,57175,57242,6.13333,49.2667
57,haselbourg,HASELBOURG,haselbourg,Haselbourg,57850,57300,7.2,48.6833
57,moyeuvre-petite,MOYEUVRE-PETITE,moyeuvre petite,Moyeuvre-Petite,57250,57492,6.01667,49.2667
57,metairies-saint-quirin,METAIRIES-SAINT-QUIRIN,metairies saint quirin,Métairies-Saint-Quirin,57560,57461,7.03333,48.6333
57,epping,EPPING,epping,Epping,57720,57195,7.31695,49.112
57,pagny-les-goin,PAGNY-LES-GOIN,pagny les goin,Pagny-lès-Goin,57420,57532,6.21667,48.9667
57,grundviller,GRUNDVILLER,grundviller,Grundviller,57510,57263,6.96667,49.05
57,berig-vintrange,BERIG-VINTRANGE,berig vintrange,Bérig-Vintrange,57660,57063,6.7,48.9667
57,sturzelbronn,STURZELBRONN,sturzelbronn,Sturzelbronn,57230,57661,7.58333,49.05
57,grostenquin,GROSTENQUIN,grostenquin,Grostenquin,57660,57262,6.73333,48.9833
57,fouligny,FOULIGNY,fouligny,Fouligny,57220,57230,6.5,49.1
57,hazembourg,HAZEMBOURG,hazembourg,Hazembourg,57430,57308,6.93333,48.9667
57,biding,BIDING,biding,Biding,57660,57082,6.78333,49.05
57,dalstein,DALSTEIN,dalstein,Dalstein,57320,57167,6.4,49.3
57,lixing-les-saint-avold,LIXING-LES-SAINT-AVOLD,lixing les saint avold,Lixing-lès-Saint-Avold,57660,57409,6.75,49.0333
57,louvigny-57,LOUVIGNY,louvigny,Louvigny,57420,57422,6.18333,48.9667
57,crehange,CREHANGE,crehange,Créhange,57690,57159,6.58333,49.05
57,kalhausen,KALHAUSEN,kalhausen,Kalhausen,57410,57355,7.15,49.0167
57,sorbey-57,SORBEY,sorbey,Sorbey,57580,57656,6.31667,49.05
57,saint-jure,SAINT-JURE,saint jure,Saint-Jure,57420,57617,6.21667,48.9333
57,herny,HERNY,herny,Herny,57580,57319,6.48333,49
57,xocourt,XOCOURT,xocourt,Xocourt,57590,57755,6.38333,48.9
57,lindre-haute,LINDRE-HAUTE,lindre haute,Lindre-Haute,57260,57405,6.75,48.8167
57,vittersbourg,VITTERSBOURG,vittersbourg,Vittersbourg,57670,57725,6.93333,48.95
57,freistroff,FREISTROFF,freistroff,Freistroff,57320,57235,6.48333,49.2833
57,audun-le-tiche,AUDUN-LE-TICHE,audun le tiche,Audun-le-Tiche,57390,57038,5.95,49.4667
57,marieulles,MARIEULLES,marieulles,Marieulles,57420,57445,6.1,49
57,buding,BUDING,buding,Buding,57920,57117,6.31667,49.3333
57,torcheville,TORCHEVILLE,torcheville,Torcheville,57670,57675,6.85,48.9
57,craincourt,CRAINCOURT,craincourt,Craincourt,57590,57158,6.31667,48.8833
57,prevocourt,PREVOCOURT,prevocourt,Prévocourt,57590,57555,6.43333,48.9167
57,semecourt,SEMECOURT,semecourt,Semécourt,57210,57645,6.13333,49.1833
57,desseling,DESSELING,desseling,Desseling,57930,57173,6.83333,48.7833
57,mulcey,MULCEY,mulcey,Mulcey,57260,57493,6.66667,48.8
57,reding,REDING,reding,Réding,57444,57566,7.1,48.75
57,marange-silvange,MARANGE-SILVANGE,marange silvange,Marange-Silvange,57159,57443,6.1,49.2167
57,pommerieux-57,POMMERIEUX,pommerieux,Pommerieux,57420,57547,6.16667,49
57,cherisey,CHERISEY,cherisey,Chérisey,57420,57139,6.23333,49.0167
57,metzeresche,METZERESCHE,metzeresche,Metzeresche,57920,57464,6.31667,49.3
57,bidestroff,BIDESTROFF,bidestroff,Bidestroff,57260,57081,6.78333,48.85
57,lhor,LHOR,lhor,Lhor,57670,57410,6.86667,48.8833
57,guntzviller,GUNTZVILLER,guntzviller,Guntzviller,57400,57280,7.16667,48.7167
57,dalhain,DALHAIN,dalhain,Dalhain,57340,57166,6.55,48.8833
57,gueblange-les-dieuze,GUEBLANGE-LES-DIEUZE,gueblange les dieuze,Guéblange-lès-Dieuze,57260,57266,6.7,48.7667
57,sierck-les-bains,SIERCK-LES-BAINS,sierck les bains,Sierck-les-Bains,57480,57650,6.35,49.4333
57,vannecourt,VANNECOURT,vannecourt,Vannecourt,57340,57692,6.55,48.8833
57,fixem,FIXEM,fixem,Fixem,57570,57214,6.26667,49.4333
57,merten,MERTEN,merten,Merten,57550,57460,6.66667,49.25
57,distroff,DISTROFF,distroff,Distroff,57134,57179,6.26667,49.3333
57,oriocourt,ORIOCOURT,oriocourt,Oriocourt,57590,57525,6.41667,48.8667
57,metting,METTING,metting,Metting,57370,57462,7.21667,48.8167
57,volmerange-les-mines,VOLMERANGE-LES-MINES,volmerange les mines,Volmerange-les-Mines,57330,57731,6.08333,49.45
57,tremery,TREMERY,tremery,Trémery,57300,57677,6.25,49.25
57,lemud,LEMUD,lemud,Lemud,57580,57392,6.36667,49.0333
57,knutange,KNUTANGE,knutange,Knutange,57240,57368,6.03333,49.3333
57,anzeling,ANZELING,anzeling,Anzeling,57320,57025,6.46667,49.2667
57,abreschviller,ABRESCHVILLER,abreschviller,Abreschviller,57560,57003,7.1,48.6333
57,thonville,THONVILLE,thonville,Thonville,57380,57673,6.56667,48.9833
57,volmerange-les-boulay,VOLMERANGE-LES-BOULAY,volmerange les boulay,Volmerange-lès-Boulay,57220,57730,6.45,49.1667
57,piblange,PIBLANGE,piblange,Piblange,57220,57542,6.41667,49.25
57,sainte-marie-aux-chenes,SAINTE-MARIE-AUX-CHENES,sainte marie aux chenes,Sainte-Marie-aux-Chênes,57118,57620,6,49.2
57,imling,IMLING,imling,Imling,57400,57344,7.01667,48.7167
57,escherange,ESCHERANGE,escherange,Escherange,57330,57199,6.06667,49.4167
57,boucheporn,BOUCHEPORN,boucheporn,Boucheporn,57220,57095,6.6,49.15
57,holling,HOLLING,holling,Holling,57220,57329,6.5,49.2667
57,hayes-57,HAYES,hayes,Hayes,57530,57307,6.36667,49.1667
57,ancy-sur-moselle,ANCY-SUR-MOSELLE,ancy sur moselle,Ancy-sur-Moselle,57130,57021,6.06667,49.05
57,oeting,OETING,oeting,Œting,57600,57521,6.91667,49.1667
57,theding,THEDING,theding,Théding,57450,57669,6.9,49.1333
57,basse-rentgen,BASSE-RENTGEN,basse rentgen,Basse-Rentgen,57570,57574,6.2,49.4833
57,kirsch-les-sierck,KIRSCH-LES-SIERCK,kirsch les sierck,Kirsch-lès-Sierck,57480,57364,6.4,49.45
57,loudrefing,LOUDREFING,loudrefing,Loudrefing,57670,57418,6.86667,48.85
57,montigny-les-metz,MONTIGNY-LES-METZ,montigny les metz,Montigny-lès-Metz,57158,57480,6.15,49.1
57,lorry-les-metz,LORRY-LES-METZ,lorry les metz,Lorry-lès-Metz,57050,57415,6.1214,49.1417
57,guinkirchen,GUINKIRCHEN,guinkirchen,Guinkirchen,57220,57277,6.45,49.2
57,folschviller,FOLSCHVILLER,folschviller,Folschviller,57730,57224,6.68333,49.0667
57,fleury-57,FLEURY,fleury,Fleury,57420,57218,6.2,49.0333
57,vaux-57,VAUX,vaux,Vaux,57130,57701,6.08028,49.0934
57,corny-sur-moselle,CORNY-SUR-MOSELLE,corny sur moselle,Corny-sur-Moselle,57680,57153,6.06667,49.0333
57,niederstinzel,NIEDERSTINZEL,niederstinzel,Niederstinzel,57930,57506,7.03333,48.8667
57,lorry-mardigny,LORRY-MARDIGNY,lorry mardigny,Lorry-Mardigny,57420,57416,6.08333,48.9833
57,marsilly-57,MARSILLY,marsilly,Marsilly,57530,57449,6.3,49.1
57,halstroff,HALSTROFF,halstroff,Halstroff,57480,57286,6.48333,49.4
57,algrange,ALGRANGE,algrange,Algrange,57440,57012,6.05,49.35
57,lachambre,LACHAMBRE,lachambre,Lachambre,57730,57373,6.75,49.0833
57,gravelotte,GRAVELOTTE,gravelotte,Gravelotte,57130,57256,6.01667,49.1167
57,kanfen,KANFEN,kanfen,Kanfen,57330,57356,6.1,49.4333
57,contz-les-bains,CONTZ-LES-BAINS,contz les bains,Contz-les-Bains,57480,57152,6.35,49.45
57,falck,FALCK,falck,Falck,57550,57205,6.63333,49.2333
57,chatel-saint-germain,CHATEL-SAINT-GERMAIN,chatel saint germain,Châtel-Saint-Germain,57160,57134,6.08333,49.1167
57,hunting,HUNTING,hunting,Hunting,57480,57341,6.33333,49.4167
57,saint-julien-les-metz,SAINT-JULIEN-LES-METZ,saint julien les metz,Saint-Julien-lès-Metz,57070,57616,6.2,49.1333
57,vigy,VIGY,vigy,Vigy,57640,57716,6.3,49.2
57,haspelschiedt,HASPELSCHIEDT,haspelschiedt,Haspelschiedt,57230,57301,7.48333,49.0833
57,baronville,BARONVILLE,baronville,Baronville,57340,57051,6.6,48.9333
57,eblange,EBLANGE,eblange,Éblange,57220,57187,6.48333,49.2167
57,creutzwald,CREUTZWALD,creutzwald,Creutzwald,57150,57160,6.69584,49.2053
57,hoste,HOSTE,hoste,Hoste,57510,57337,6.88389,49.0689
57,guessling-hemering,GUESSLING-HEMERING,guessling hemering,Guessling-Hémering,57380,57275,6.65,49.0333
57,schmittviller,SCHMITTVILLER,schmittviller,Schmittviller,57410,57636,7.18333,49
57,vahl-ebersing,VAHL-EBERSING,vahl ebersing,Vahl-Ebersing,57660,57684,6.75,49.05
57,neufchef,NEUFCHEF,neufchef,Neufchef,57700,57498,6.01667,49.3167
57,vulmont,VULMONT,vulmont,Vulmont,57420,57737,6.3,48.9167
57,thimonville,THIMONVILLE,thimonville,Thimonville,57580,57671,6.4,48.95
57,vaudreching,VAUDRECHING,vaudreching,Vaudreching,57320,57700,6.53333,49.2833
57,luttange,LUTTANGE,luttange,Luttange,57144,57426,6.31667,49.2667
58,chaumard,CHAUMARD,chaumard,Chaumard,58120,58068,3.91667,47.1333
58,machine,LA MACHINE,la machine,La Machine,58260,58151,3.46667,46.8833
58,saint-saulge,SAINT-SAULGE,saint saulge,Saint-Saulge,58330,58267,3.5,47.1
58,vitry-lache,VITRY-LACHE,vitry lache,Vitry-Laché,58420,58313,3.56667,47.2
58,celle-sur-nievre,LA CELLE-SUR-NIEVRE,la celle sur nievre,La Celle-sur-Nièvre,58700,58045,3.21667,47.2
58,couloutre,COULOUTRE,couloutre,Couloutre,58220,58089,3.23333,47.4
58,mont-et-marre,MONT-ET-MARRE,mont et marre,Mont-et-Marré,58110,58175,3.63333,47.0833
58,flez-cuzy,FLEZ-CUZY,flez cuzy,Flez-Cuzy,58190,58116,3.62306,47.3634
58,biches,BICHES,biches,Biches,58110,58030,3.65,47
58,ciez,CIEZ,ciez,Ciez,58220,58077,3.16667,47.4333
58,larochemillay,LAROCHEMILLAY,larochemillay,Larochemillay,58370,58140,4,46.8833
58,magny-cours,MAGNY-COURS,magny cours,Magny-Cours,58470,58152,3.15,46.8833
58,arleuf,ARLEUF,arleuf,Arleuf,58430,58010,4.01667,47.05
58,diennes-aubigny,DIENNES-AUBIGNY,diennes aubigny,Diennes-Aubigny,58340,58097,3.58333,46.9167
58,nocle-maulaix,LA NOCLE-MAULAIX,la nocle maulaix,La Nocle-Maulaix,58250,58195,3.78333,46.7667
58,marigny-l-eglise,MARIGNY-L'EGLISE,marigny l eglise,Marigny-l'Église,58140,58157,3.93333,47.3667
58,balleray,BALLERAY,balleray,Balleray,58130,58022,3.28333,47.0833
58,marcy-58,MARCY,marcy,Marcy,58210,58156,3.40834,47.32
58,saint-pierre-du-mont-58,SAINT-PIERRE-DU-MONT,saint pierre du mont,Saint-Pierre-du-Mont,58210,58263,3.43333,47.4
58,montaron,MONTARON,montaron,Montaron,58250,58173,3.75,46.8833
58,chateau-chinon-(campagne),CHATEAU-CHINON (CAMPAGNE),chateau chinon (campagne),Château-Chinon (Campagne),58120,58063,3.93389,47.0642
58,suilly-la-tour,SUILLY-LA-TOUR,suilly la tour,Suilly-la-Tour,58150,58281,3.06667,47.35
58,saint-parize-en-viry,SAINT-PARIZE-EN-VIRY,saint parize en viry,Saint-Parize-en-Viry,58300,58259,3.38333,46.75
58,saint-pierre-le-moûtier,SAINT-PIERRE-LE-MOUTIER,saint pierre le moutier,Saint-Pierre-le-Moûtier,58240,58264,3.11667,46.8
58,courcelles-58,COURCELLES,courcelles,Courcelles,58210,58090,3.40028,47.4028
58,saint-agnan-58,SAINT-AGNAN,saint agnan,Saint-Agnan,58230,58226,4.095,47.3181
58,dirol,DIROL,dirol,Dirol,58190,58098,3.65,47.3167
58,vielmanay,VIELMANAY,vielmanay,Vielmanay,58150,58307,3.11667,47.2667
58,collancelle,LA COLLANCELLE,la collancelle,La Collancelle,58800,58080,3.65,47.1833
58,lormes,LORMES,lormes,Lormes,58140,58145,3.81667,47.2833
58,saint-malo-en-donziois,SAINT-MALO-EN-DONZIOIS,saint malo en donziois,Saint-Malo-en-Donziois,58350,58252,3.26667,47.3167
58,anlezy,ANLEZY,anlezy,Anlezy,58270,58006,3.5,46.9667
58,frasnay-reugny,FRASNAY-REUGNY,frasnay reugny,Frasnay-Reugny,58270,58119,3.51667,47
58,oudan,OUDAN,oudan,Oudan,58210,58201,3.35,47.35
58,guipy,GUIPY,guipy,Guipy,58420,58132,3.58333,47.2333
58,giry,GIRY,giry,Giry,58700,58127,3.36667,47.2167
58,gouloux,GOULOUX,gouloux,Gouloux,58230,58129,4.08333,47.25
58,celle-sur-loire,LA CELLE-SUR-LOIRE,la celle sur loire,La Celle-sur-Loire,58440,58044,2.93333,47.4667
58,chitry-les-mines,CHITRY-LES-MINES,chitry les mines,Chitry-les-Mines,58800,58075,3.65,47.25
58,challement,CHALLEMENT,challement,Challement,58420,58050,3.58333,47.3167
58,saint-benin-des-bois,SAINT-BENIN-DES-BOIS,saint benin des bois,Saint-Benin-des-Bois,58330,58233,3.41667,47.1167
58,nannay,NANNAY,nannay,Nannay,58350,58188,3.2,47.2667
58,saint-martin-du-puy-58,SAINT-MARTIN-DU-PUY,saint martin du puy,Saint-Martin-du-Puy,58140,58255,3.86667,47.3333
58,marzy,MARZY,marzy,Marzy,58180,58160,3.1,46.9833
58,sainte-marie-58,SAINTE-MARIE,sainte marie,Sainte-Marie,58330,58253,3.43333,47.1167
58,ougny,OUGNY,ougny,Ougny,58110,58202,3.71667,47.0667
58,rix-58,RIX,rix,Rix,58500,58222,3.5,47.4333
58,dompierre-sur-nievre,DOMPIERRE-SUR-NIEVRE,dompierre sur nievre,Dompierre-sur-Nièvre,58350,58101,3.25,47.2333
58,cessy-les-bois,CESSY-LES-BOIS,cessy les bois,Cessy-les-Bois,58220,58048,3.2,47.3333
58,achun,ACHUN,achun,Achun,58110,58001,3.66667,47.1167
58,saint-seine,SAINT-SEINE,saint seine,Saint-Seine,58250,58268,3.83333,46.7333
58,saint-maurice-58,SAINT-MAURICE,saint maurice,Saint-Maurice,58330,58257,3.56889,47.1064
58,tamnay-en-bazois,TAMNAY-EN-BAZOIS,tamnay en bazois,Tamnay-en-Bazois,58110,58285,3.71667,47.05
58,tronsanges,TRONSANGES,tronsanges,Tronsanges,58400,58298,3.05,47.1167
58,saizy,SAIZY,saizy,Saizy,58190,58271,3.7,47.35
58,fours-58,FOURS,fours,Fours,58250,58118,3.71667,46.8167
58,dornes,DORNES,dornes,Dornes,58390,58104,3.35,46.7167
58,toury-lurcy,TOURY-LURCY,toury lurcy,Toury-Lurcy,58300,58293,3.41667,46.7333
58,avril-sur-loire,AVRIL-SUR-LOIRE,avril sur loire,Avril-sur-Loire,58300,58020,3.36667,46.8167
58,cuncy-les-varzy,CUNCY-LES-VARZY,cuncy les varzy,Cuncy-lès-Varzy,58210,58093,3.46667,47.3667
58,saint-martin-d-heuille,SAINT-MARTIN-D'HEUILLE,saint martin d heuille,Saint-Martin-d'Heuille,58130,58254,3.21667,47.05
58,crux-la-ville,CRUX-LA-VILLE,crux la ville,Crux-la-Ville,58330,58092,3.51667,47.1667
58,saint-martin-sur-nohain,SAINT-MARTIN-SUR-NOHAIN,saint martin sur nohain,Saint-Martin-sur-Nohain,58150,58256,2.98333,47.3667
58,pougny-58,POUGNY,pougny,Pougny,58200,58213,3,47.3833
58,imphy,IMPHY,imphy,Imphy,58160,58134,3.25,46.9333
58,chiddes-58,CHIDDES,chiddes,Chiddes,58170,58074,3.94056,46.8612
58,lucenay-les-aix,LUCENAY-LES-AIX,lucenay les aix,Lucenay-lès-Aix,58380,58146,3.46667,46.7
58,chevenon,CHEVENON,chevenon,Chevenon,58160,58072,3.21667,46.9167
58,thianges,THIANGES,thianges,Thianges,58260,58291,3.5,46.9167
58,chateau-chinon-(ville),CHATEAU-CHINON (VILLE),chateau chinon (ville),Château-Chinon (Ville),58120,58062,3.93305,47.0653
58,moissy-moulinot,MOISSY-MOULINOT,moissy moulinot,Moissy-Moulinot,58190,58169,3.7,47.3167
58,alluy,ALLUY,alluy,Alluy,58110,58004,3.63333,47.0333
58,saint-andre-en-morvan,SAINT-ANDRE-EN-MORVAN,saint andre en morvan,Saint-André-en-Morvan,58140,58229,3.85,47.4
58,mars-sur-allier,MARS-SUR-ALLIER,mars sur allier,Mars-sur-Allier,58240,58158,3.08333,46.8667
58,mouron-sur-yonne,MOURON-SUR-YONNE,mouron sur yonne,Mouron-sur-Yonne,58800,58183,3.73333,47.1833
58,vandenesse,VANDENESSE,vandenesse,Vandenesse,58290,58301,3.76667,46.9167
58,perroy,PERROY,perroy,Perroy,58220,58209,3.16667,47.4
58,tazilly,TAZILLY,tazilly,Tazilly,58170,58287,3.91667,46.7667
58,bouhy,BOUHY,bouhy,Bouhy,58310,58036,3.16667,47.4833
58,narcy-58,NARCY,narcy,Narcy,58400,58189,3.06667,47.2333
58,marigny-sur-yonne,MARIGNY-SUR-YONNE,marigny sur yonne,Marigny-sur-Yonne,58800,58159,3.65,47.2667
58,saint-leger-des-vignes,SAINT-LEGER-DES-VIGNES,saint leger des vignes,Saint-Léger-des-Vignes,58300,58250,3.45,46.8333
58,bussy-la-pesle-58,BUSSY-LA-PESLE,bussy la pesle,Bussy-la-Pesle,58420,58043,3.46667,47.2667
58,chalaux,CHALAUX,chalaux,Chalaux,58140,58049,3.91667,47.3333
58,garchy,GARCHY,garchy,Garchy,58150,58122,3.06667,47.2667
58,neuville-les-decize,NEUVILLE-LES-DECIZE,neuville les decize,Neuville-lès-Decize,58300,58192,3.31667,46.7667
58,blismes,BLISMES,blismes,Blismes,58120,58034,3.81667,47.1167
58,saint-aubin-les-forges,SAINT-AUBIN-LES-FORGES,saint aubin les forges,Saint-Aubin-les-Forges,58130,58231,3.2,47.15
58,ternant-58,TERNANT,ternant,Ternant,58250,58289,3.83889,46.7503
58,saint-quentin-sur-nohain,SAINT-QUENTIN-SUR-NOHAIN,saint quentin sur nohain,Saint-Quentin-sur-Nohain,58150,58265,3.01667,47.35
58,verneuil-58,VERNEUIL,verneuil,Verneuil,58300,58306,3.55,46.8667
58,montigny-en-morvan,MONTIGNY-EN-MORVAN,montigny en morvan,Montigny-en-Morvan,58120,58177,3.85,47.1333
58,remilly-58,REMILLY,remilly,Rémilly,58250,58221,3.81667,46.8167
58,maux,MAUX,maux,Maux,58290,58161,3.78333,47.05
58,mesves-sur-loire,MESVES-SUR-LOIRE,mesves sur loire,Mesves-sur-Loire,58400,58164,3,47.25
58,chevannes-changy,CHEVANNES-CHANGY,chevannes changy,Chevannes-Changy,58420,58071,3.4525,47.2895
58,cercy-la-tour,CERCY-LA-TOUR,cercy la tour,Cercy-la-Tour,58340,58046,3.65,46.8667
58,anthien,ANTHIEN,anthien,Anthien,58800,58008,3.73333,47.3
58,brinon-sur-beuvron,BRINON-SUR-BEUVRON,brinon sur beuvron,Brinon-sur-Beuvron,58420,58041,3.5,47.2833
58,saint-hilaire-en-morvan,SAINT-HILAIRE-EN-MORVAN,saint hilaire en morvan,Saint-Hilaire-en-Morvan,58120,58244,3.88333,47.0833
58,neuilly-58,NEUILLY,neuilly,Neuilly,58420,58191,3.5,47.2333
58,cervon,CERVON,cervon,Cervon,58800,58047,3.75,47.2333
58,sardy-les-epiry,SARDY-LES-EPIRY,sardy les epiry,Sardy-lès-Épiry,58800,58272,3.7,47.1833
58,montsauche-les-settons,MONTSAUCHE-LES-SETTONS,montsauche les settons,Montsauche-les-Settons,58230,58180,4.02584,47.215
58,dun-sur-grandry,DUN-SUR-GRANDRY,dun sur grandry,Dun-sur-Grandry,58110,58107,3.8,47.0833
58,parigny-les-vaux,PARIGNY-LES-VAUX,parigny les vaux,Parigny-les-Vaux,58320,58207,3.15,47.0833
58,thaix,THAIX,thaix,Thaix,58250,58290,3.71667,46.85
58,billy-chevannes,BILLY-CHEVANNES,billy chevannes,Billy-Chevannes,58270,58031,3.45,47.0167
58,fleury-sur-loire,FLEURY-SUR-LOIRE,fleury sur loire,Fleury-sur-Loire,58240,58115,3.31667,46.8333
58,moraches,MORACHES,moraches,Moraches,58420,58181,3.55,47.2833
58,tresnay,TRESNAY,tresnay,Tresnay,58240,58296,3.18333,46.7
58,mhere,MHERE,mhere,Mhère,58140,58166,3.85,47.2
58,livry-58,LIVRY,livry,Livry,58240,58144,3.08333,46.7833
58,alligny-cosne,ALLIGNY-COSNE,alligny cosne,Alligny-Cosne,58200,58002,3.06667,47.45
58,chantenay-saint-imbert,CHANTENAY-SAINT-IMBERT,chantenay saint imbert,Chantenay-Saint-Imbert,58240,58057,3.18333,46.7333
58,authiou,AUTHIOU,authiou,Authiou,58700,58018,3.41667,47.2667
58,saint-laurent-l-abbaye,SAINT-LAURENT-L'ABBAYE,saint laurent l abbaye,Saint-Laurent-l'Abbaye,58150,58248,2.99167,47.3417
58,arzembouy,ARZEMBOUY,arzembouy,Arzembouy,58700,58014,3.36667,47.25
58,dompierre-sur-hery,DOMPIERRE-SUR-HERY,dompierre sur hery,Dompierre-sur-Héry,58420,58100,3.56667,47.2667
58,beaumont-la-ferriere,BEAUMONT-LA-FERRIERE,beaumont la ferriere,Beaumont-la-Ferrière,58700,58027,3.21667,47.1833
58,asnan,ASNAN,asnan,Asnan,58420,58015,3.55,47.3167
58,dommartin-58,DOMMARTIN,dommartin,Dommartin,58120,58099,3.85,47.0667
58,saint-pereuse,SAINT-PEREUSE,saint pereuse,Saint-Péreuse,58110,58262,3.8,47.0667
58,lavault-de-fretoy,LAVAULT-DE-FRETOY,lavault de fretoy,Lavault-de-Frétoy,58230,58141,4.01667,47.1
58,germigny-sur-loire,GERMIGNY-SUR-LOIRE,germigny sur loire,Germigny-sur-Loire,58320,58124,3.03778,47.0812
58,avree,AVREE,avree,Avrée,58170,58019,3.86667,46.8167
58,druy-parigny,DRUY-PARIGNY,druy parigny,Druy-Parigny,58160,58105,3.36667,46.8667
58,urzy,URZY,urzy,Urzy,58130,58300,3.2,47.05
58,decize,DECIZE,decize,Decize,58300,58095,3.46667,46.8333
58,bazolles,BAZOLLES,bazolles,Bazolles,58110,58024,3.6,47.1333
58,moussy-58,MOUSSY,moussy,Moussy,58700,58184,3.45,47.1833
58,chougny,CHOUGNY,chougny,Chougny,58110,58076,3.76667,47.0833
58,saint-parize-le-chatel,SAINT-PARIZE-LE-CHATEL,saint parize le chatel,Saint-Parize-le-Châtel,58490,58260,3.18333,46.85
